mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
FORD,Ka+,1.2 Ti-VCT 85ch S&S Ultimate,Essence /,42 651 km,2018 /,Manuelle,1,0,0,1,0,0,0,23 299 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,9 000 km,2023 /,Automatique,1,1,1,0,1,1,1,23 299 €
DACIA,Sandero,1.5 Blue dCi 95ch Stepway - 20,Diesel /,85 597 km,2020 /,Manuelle,1,0,1,1,0,0,1,23 299 €
VOLKSWAGEN,Polo,2.0 TSI 200ch GTI DSG6 Euro6d-T,Essence /,44 416 km,2020 /,Automatique,1,1,1,1,1,0,1,23 299 €
AUDI,Q5,40 TDI 204ch S line quattro S tronic 7,Diesel M /,7 000 km,2023 /,Automatique,0,0,1,1,1,1,1,23 299 €
PEUGEOT,3008,1.2 Puretech Allure S&S,Essence /,58 325 km,2015 /,Manuelle,1,0,1,1,1,0,0,23 299 €
MINI,Mini,Cooper 136ch Blackfriars,Essence /,67 819 km,2017 /,Manuelle,0,0,1,1,1,0,1,23 299 €
BMW,Ix3,M sport 286ch Impressive,Electrique /,17 500 km,2023 /,Automatique,0,0,1,1,1,1,1,23 299 €
BMW,X1,sDrive18dA 150ch M Sport,Diesel /,101 105 km,2018 /,Automatique,0,1,1,1,1,1,1,23 299 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Pack,Essence /,33 034 km,2021 /,Manuelle,1,1,1,1,1,0,1,23 299 €
RENAULT,Clio,1.3 TCe 140ch Techno,Essence /,2 810 km,2022 /,Manuelle,0,1,1,1,1,1,1,23 299 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch C-Series ë-EAT8,Hybride R /,21 041 km,2022 /,Automatique,0,1,1,1,1,1,1,23 299 €
RENAULT,Arkana,1.6 E-Tech 145ch full hybrid esprit Alpine -23,Hybride /,9 500 km,2024 /,Automatique,0,1,1,1,1,1,1,23 299 €
RENAULT,Zoe,Life charge normale R110 Achat Intégral - 20,Electrique /,18 899 km,2020 /,Automatique,1,1,1,1,0,0,0,23 299 €
RENAULT,Clio,1.6 E-Tech 140ch Business -21,Hybride /,37 558 km,2021 /,Automatique,1,1,1,1,0,0,1,23 299 €
PEUGEOT,2008,e-2008 136ch Style,Electrique /,10 000 km,2022 /,Automatique,0,1,1,1,1,1,1,23 299 €
BMW,I3,170ch 120Ah iLife Atelier,Electrique /,30 447 km,2020 /,Automatique,1,1,1,1,1,0,1,23 299 €
VOLKSWAGEN,Tiguan,1.5 TSI 150ch R-Line DSG7,Essence /,19 597 km,2023 /,Automatique,0,1,1,1,1,1,1,23 299 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,44 000 km,2023 /,Automatique,0,1,1,1,1,1,1,23 299 €
VOLKSWAGEN,Id.5,174ch Pro 77 kWh,Electrique /,100 km,2024 /,Automatique,0,1,1,1,1,1,1,23 299 €
NISSAN,Juke,1.2 DIG-T 115ch Tekna,Essence /,110 930 km,2014 /,Manuelle,0,1,1,1,1,1,0,23 299 €
KIA,Xceed,1.6 CRDI 136ch Launch Edition DCT7,Diesel /,77 339 km,2020 /,Automatique,0,0,1,1,1,1,1,23 299 €
DS,Ds 3 Crossback,E-Tense Performance Line 4cv,Electrique /,44 220 km,2020 /,Automatique,1,0,1,1,1,0,1,23 299 €
RENAULT,Grand Scenic,1.3 TCe 140ch FAP Intens EDC,Essence /,86 784 km,2019 /,Automatique,0,1,1,1,1,1,1,23 299 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack,Essence /,48 483 km,2020 /,Manuelle,1,1,1,1,1,0,1,23 299 €
DACIA,Sandero,1.0 SCe 65ch Essential,Essence /,5 000 km,2022 /,Manuelle,1,1,1,1,0,0,0,23 299 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,14 157 km,2022 /,Manuelle,1,0,1,1,0,0,0,23 299 €
OPEL,Grandland X,1.2 Turbo 130ch Design Line 120 ans,Essence /,79 805 km,2018 /,Manuelle,1,0,1,1,1,1,1,23 299 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,16 000 km,2022 /,Manuelle,0,0,1,1,1,0,1,13 872 €
RENAULT,Kangoo Van,L1 1.5 Blue dCi 115ch Grand Confort - 22,Diesel /,100 km,2023 /,Manuelle,0,0,1,1,0,0,1,13 872 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT EAT8,Essence /,15 710 km,2021 /,Automatique,0,1,1,1,1,1,1,13 872 €
DACIA,Spring,Expression,Electrique /,5 850 km,2023 /,Automatique,1,0,0,1,0,1,1,13 872 €
RENAULT,Megane Estate,1.5 Blue dCi 115 Techno EDC Toit Ouvrant Carplay 14100Kms Gtie 1 an,Diesel /,14 000 km,2023 /,Automatique,0,0,1,1,1,1,1,13 872 €
FORD,Fiesta,1.0 Flexifuel 95ch Cool & Connect 5p,Essence B /,39 500 km,2022 /,Manuelle,1,0,1,0,0,0,0,13 872 €
PEUGEOT,2008,1.2 PureTech 110ch Urban Cross S&S,Essence /,105 113 km,2016 /,Manuelle,1,1,1,1,0,0,0,13 872 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,68 039 km,2016 /,Manuelle,1,0,1,1,1,0,1,13 872 €
FIAT,500,e 118ch Icône Plus,Electrique /,34 352 km,2020 /,Automatique,0,1,1,1,1,0,1,13 872 €
PEUGEOT,2008,e-2008 136ch Style,Electrique /,14 138 km,2022 /,Automatique,1,1,1,1,1,0,1,13 872 €
RENAULT,Clio,1.5 Blue dCi 100ch Business 21N,Diesel /,69 440 km,2023 /,Manuelle,1,1,1,1,0,0,1,13 872 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,3 000 km,2023 /,Automatique,0,1,1,1,1,1,1,13 872 €
PEUGEOT,2008,1.2 PureTech 110ch Allure S&S,Essence /,89 825 km,2017 /,Manuelle,1,1,1,0,1,0,1,13 872 €
PEUGEOT,208,1.2 PureTech 110ch Allure S&S 5p,Essence /,61 963 km,2018 /,Manuelle,1,0,1,0,1,0,1,13 872 €
CITROEN,C3,1.5 BlueHDi 100ch S&S C-Series E6.d,Diesel /,18 766 km,2023 /,Manuelle,0,0,1,1,1,0,0,13 872 €
DS,Ds 7,E-TENSE 4x4 360ch La Premiere,Hybride R /,19 900 km,2022 /,Automatique,0,1,1,0,1,1,1,13 872 €
RENAULT,Clio,1.3 TCe 140ch Intens -21N,Essence /,18 157 km,2021 /,Manuelle,1,1,1,1,1,0,1,13 872 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Techno Fast Track,Hybride /,2 481 km,2023 /,Automatique,0,1,1,1,1,1,1,13 872 €
PEUGEOT,2008,1.2 PureTech 110ch GT Line S&S EAT6,Essence /,75 288 km,2016 /,Automatique,1,1,1,0,1,0,1,13 872 €
CITROEN,C3,PureTech 82ch Shine S&S E6.d,Essence /,23 617 km,2020 /,Manuelle,1,0,1,0,1,0,1,13 872 €
BMW,X3,xDrive30e 292ch M Sport,Hybride R /,11 046 km,2023 /,Automatique,0,1,1,1,1,1,1,13 872 €
CITROEN,C3,1.2 PureTech 83ch S&S YOU!,Essence /,15 511 km,2022 /,Manuelle,0,0,1,1,0,0,0,13 872 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,18 783 km,2021 /,Manuelle,1,1,1,1,1,0,1,13 872 €
MERCEDES,Classe C Coupe,220 d 194ch AMG Line 4Matic 9G-Tronic,Diesel /,9 500 km,2024 /,Automatique,0,1,1,1,1,1,1,13 872 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,83 101 km,2020 /,Manuelle,0,0,1,1,0,1,1,13 872 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,60 883 km,2021 /,Manuelle,1,1,1,1,1,0,1,13 872 €
FIAT,Scudo,Long 2.0 MultiJet 145ch Business,Diesel /,317 km,2022 /,Manuelle,0,0,1,1,0,0,0,13 872 €
RENAULT,Zoe,Zen charge normale R110 Achat Intégral - 20,Electrique /,57 831 km,2021 /,Automatique,1,1,1,1,1,0,0,13 872 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,19 819 km,2023 /,Automatique,1,1,1,1,1,1,1,13 872 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,12 847 km,2023 /,Manuelle,1,1,1,1,0,0,1,13 872 €
NISSAN,X-Trail,e-4orce 213ch Tekna,Hybride /,18 000 km,2022 /,Automatique,0,0,1,1,1,1,1,42 990 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,11 136 km,2023 /,Manuelle,1,1,1,1,0,0,1,42 990 €
VOLKSWAGEN,Tiguan,2.0 TDI 150ch R-Line DSG7,Diesel /,9 990 km,2023 /,Automatique,0,1,1,1,1,1,1,42 990 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,19 895 km,2023 /,Manuelle,0,1,1,1,1,1,1,42 990 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,22 749 km,2022 /,Manuelle,0,1,1,1,1,1,1,42 990 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,11 941 km,2023 /,Automatique,0,1,1,1,1,1,1,42 990 €
MINI,Clubman,Cooper 136ch Kensington BVA,Essence /,53 154 km,2018 /,Automatique,0,0,1,1,1,1,1,42 990 €
CITROEN,C3,PureTech 82ch Shine S&S E6.d,Essence /,12 600 km,2020 /,Manuelle,1,0,1,0,1,0,1,42 990 €
CITROEN,C3 Aircross,BlueHDi 110ch S&S C-Series,Diesel /,57 344 km,2021 /,Manuelle,1,0,1,1,1,0,1,42 990 €
RENAULT,Koleos,1.6 dCi 130ch energy Zen,Diesel /,75 574 km,2018 /,Manuelle,1,0,1,1,1,0,1,42 990 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure EAT8,Essence /,93 579 km,2019 /,Automatique,0,1,1,1,1,1,1,42 990 €
SUZUKI,Vitara,1.4 Boosterjet 140ch Style Allgrip,Essence /,78 566 km,2019 /,Manuelle,0,0,1,1,1,1,1,42 990 €
MG,Marvel R,EV 180ch - 70kWh Luxury 2WD,Electrique /,18 300 km,2022 /,Automatique,0,0,1,1,1,0,1,42 990 €
LAND-ROVER,Range Rover Velar,2.0 P400e 404ch PHEV Dynamic HSE AWD BVA,Hybride R /,10 000 km,2023 /,Automatique,0,0,1,1,1,1,1,42 990 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,10 km,2023 /,Automatique,0,1,1,1,1,1,1,42 990 €
PEUGEOT,208,e-208 136ch Style,Electrique /,27 518 km,2021 /,Automatique,1,1,1,1,1,0,1,42 990 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business EDC,Essence /,43 408 km,2020 /,Automatique,1,0,1,1,1,0,1,17 799 €
RENAULT,Twingo,0.9 TCe 95ch Zen,Essence /,38 185 km,2019 /,Manuelle,1,0,0,1,0,0,0,17 799 €
SUZUKI,Ignis,1.2 Dualjet Hybrid 83ch Pack Allgrip,Essence M /,54 864 km,2021 /,Manuelle,1,1,1,1,1,1,0,17 799 €
RENAULT,Megane Estate,1.5 Blue dCi 115ch Business EDC,Diesel /,94 536 km,2019 /,Automatique,1,0,1,1,1,0,1,17 799 €
PEUGEOT,308 Sw,1.2 PureTech 110ch Allure S&S,Essence /,103 845 km,2015 /,Manuelle,1,1,1,0,1,1,0,17 799 €
AUDI,A3 Sportback,35 TDI 150ch S line S tronic 7,Diesel /,5 000 km,2023 /,Automatique,1,1,1,1,1,1,0,17 799 €
PEUGEOT,Expert,Standard 2.0 BlueHDi 120ch Premium Pack S&S,Diesel /,43 826 km,2020 /,Manuelle,0,0,1,1,0,0,1,17 799 €
SUZUKI,Across,2.5 Hybride Rechargeable 306ch Pack 2023,Hybride R /,8 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 799 €
RENAULT,Megane,1.2 TCe 130ch energy Intens,Essence /,31 314 km,2017 /,Manuelle,0,1,1,1,1,1,1,17 799 €
MERCEDES,Glc Coupe,300 e 211+122ch AMG Line 4Matic 9G-Tronic Euro6d-T-EVAP-ISC,Hybride R /,82 190 km,2020 /,Automatique,1,0,1,1,1,1,1,17 799 €
MERCEDES,Citan,111 CDI Long Pro,Diesel /,33 264 km,2021 /,Manuelle,0,0,0,1,0,0,0,17 799 €
RENAULT,Clio,1.0 SCe 75ch Business,Essence /,39 342 km,2019 /,Manuelle,1,1,1,1,0,0,1,17 799 €
BMW,Serie 2 Active Tourer,216dA 116ch Lounge,Diesel /,63 302 km,2016 /,Automatique,1,0,1,1,1,0,1,17 799 €
RENAULT,Zoe,Life charge normale R110 - 20,Electrique /,23 106 km,2020 /,Automatique,1,1,1,1,0,0,0,17 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business,Essence /,10 669 km,2022 /,Manuelle,1,0,1,1,0,0,1,17 799 €
RENAULT,Zoe,Life charge normale Type 2,Electrique /,72 025 km,2016 /,Automatique,1,0,1,1,1,0,0,17 799 €
RENAULT,Twingo,1.0 SCe 65ch Life - 20,Essence /,17 859 km,2020 /,Manuelle,1,0,0,0,0,0,0,17 799 €
BMW,X1,xDrive25eA 220ch xLine,Hybride R /,45 911 km,2020 /,Automatique,0,0,1,1,1,1,1,17 799 €
MINI,Mini,Cooper 136ch Edition Greenwich,Essence /,42 639 km,2020 /,Manuelle,0,1,1,1,1,0,1,17 799 €
PEUGEOT,2008,1.2 PureTech 110ch E6.c GT Line S&S EAT6,Essence /,28 900 km,2019 /,Automatique,0,1,1,0,1,1,1,17 799 €
ALFA ROMEO,Stelvio,2.2 Diesel 180ch Lusso Q4 AT8,Diesel /,88 792 km,2018 /,Automatique,1,0,1,1,1,1,1,17 799 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Allure Pack,Essence /,34 014 km,2022 /,Manuelle,1,1,1,1,1,0,1,17 799 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC -23,Essence /,17 337 km,2023 /,Automatique,0,1,1,1,1,1,1,17 799 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Business 131g,Diesel /,61 500 km,2020 /,Manuelle,1,0,1,1,1,0,1,17 799 €
OPEL,Corsa,1.5 D 100ch Edition,Diesel /,75 900 km,2020 /,Manuelle,0,0,1,1,0,0,0,17 799 €
RENAULT,Clio,1.2 TCe 120ch energy Intens EDC 5p,Essence /,72 412 km,2017 /,Automatique,1,1,1,1,1,0,0,17 799 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,29 800 km,2021 /,Manuelle,0,0,1,1,1,0,1,17 799 €
MERCEDES,Classe B,180d 116ch Style Line Edition 7G-DCT,Diesel /,82 260 km,2019 /,Automatique,1,1,1,1,1,1,0,17 799 €
MERCEDES,Classe A,180d 116ch AMG Line 8G-DCT,Diesel /,83 476 km,2021 /,Automatique,0,1,1,1,1,1,1,17 799 €
RENAULT,Zoe,Life charge normale R75,Electrique /,44 234 km,2018 /,Automatique,1,0,1,1,0,0,0,17 799 €
RENAULT,Twingo,0.9 TCe 90ch energy Intens,Essence /,69 081 km,2015 /,Manuelle,1,0,1,1,0,0,0,8 999 €
AUDI,E-Tron Sportback,50 313ch S Line e-quattro,Electrique /,15 467 km,2021 /,Automatique,0,1,1,1,1,1,1,8 999 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Feel Pack E6.d,Diesel /,26 291 km,2022 /,Manuelle,0,0,1,1,1,0,0,8 999 €
CITROEN,C4,PureTech 130ch S&S Feel Pack,Essence /,20 395 km,2021 /,Manuelle,0,1,1,1,1,1,1,8 999 €
VOLKSWAGEN,Id. Buzz,204ch Pro 77 kWh,Electrique /,6 000 km,2023 /,Automatique,0,1,1,0,1,0,1,8 999 €
CITROEN,C3,PureTech 110ch Shine S&S EAT6 E6.d,Essence /,56 081 km,2019 /,Automatique,1,0,1,0,1,0,1,8 999 €
MINI,Countryman,Cooper SE 136ch + 88ch Business Design ALL4 BVA,Hybride R /,38 750 km,2019 /,Automatique,0,0,1,1,0,1,1,8 999 €
RENAULT,Arkana,1.3 TCe 160ch FAP Intens EDC -21B,Essence M /,36 854 km,2022 /,Automatique,0,1,1,1,1,1,1,8 999 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Active Pack EAT8,Essence /,7 000 km,2023 /,Automatique,1,1,1,1,0,0,1,8 999 €
OPEL,Corsa,1.2 75ch Edition,Essence /,24 879 km,2020 /,Manuelle,0,0,1,1,0,0,0,8 999 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Intens EDC,Diesel /,89 169 km,2019 /,Automatique,0,1,1,1,1,1,1,8 999 €
PEUGEOT,3008,HYBRID 225ch GT e-EAT8,Hybride /,39 313 km,2021 /,Automatique,0,1,1,1,1,1,1,8 999 €
MASERATI,Mc20 Cielo,3.0 V6 Biturbo 630ch,Essence /,40 km,2023 /,Automatique,0,0,1,1,1,1,1,8 999 €
AUDI,A3 Sportback,35 TFSI 150ch Design Luxe,Essence /,24 218 km,2020 /,Manuelle,1,1,1,1,1,1,0,8 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Allure Pack,Essence /,52 992 km,2021 /,Manuelle,1,1,1,1,1,0,1,8 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine Business 123g,Essence /,10 200 km,2021 /,Manuelle,0,0,1,1,1,0,1,8 999 €
OPEL,Crossland X,1.2 Turbo 110ch Edition 6cv,Essence /,17 486 km,2020 /,Manuelle,1,0,1,1,0,0,0,8 999 €
DACIA,Sandero,0.9 TCe 90ch Stepway -18,Essence /,58 963 km,2019 /,Manuelle,1,0,1,1,0,0,1,8 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,7 662 km,2023 /,Manuelle,1,1,1,1,1,0,1,22 999 €
LAND-ROVER,Range Rover Evoque,2.0 D 180ch R-Dynamic S AWD BVA,Diesel M /,91 800 km,2019 /,Automatique,0,1,1,1,1,1,1,22 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch Tekna + Pack Design + Pack Hiver,Essence M /,48 655 km,2022 /,Manuelle,0,0,1,1,1,1,1,22 999 €
RENAULT,Arkana,1.6 E-Tech 145ch RS Line -21B,Hybride /,14 563 km,2022 /,Automatique,0,0,1,1,1,1,1,22 999 €
RENAULT,Twingo,0.9 TCe 90ch energy Intens Euro6c,Essence /,46 859 km,2018 /,Manuelle,1,0,1,1,0,0,0,22 999 €
DACIA,Spring,Expression,Electrique /,14 357 km,2023 /,Automatique,1,0,0,1,0,1,1,22 999 €
BMW,Serie 2 Gran Tourer,220dA 190ch Lounge 112g,Diesel /,32 137 km,2020 /,Automatique,0,0,1,1,1,1,1,22 999 €
RENAULT,Austral,1.3 TCe mild hybrid 160ch Iconic auto,Essence M /,9 800 km,2023 /,Automatique,0,0,1,1,1,1,1,22 999 €
MINI,Mini,Cooper 136ch Edition Greenwich,Essence /,42 278 km,2021 /,Manuelle,0,1,1,1,1,0,1,22 999 €
PEUGEOT,2008,e-2008 136ch GT,Electrique /,8 100 km,2022 /,Automatique,0,1,1,1,1,1,1,22 999 €
RENAULT,Kadjar,1.6 dCi 130ch energy Intens,Diesel /,116 491 km,2017 /,Manuelle,0,1,1,1,1,1,1,22 999 €
PEUGEOT,2008,1.2 PureTech 110ch GT Line S&S,Essence /,67 630 km,2017 /,Manuelle,1,1,1,0,1,0,1,22 999 €
PEUGEOT,2008,e-2008 136ch GT,Electrique /,6 000 km,2022 /,Automatique,1,1,1,1,1,1,1,22 999 €
AUDI,A6 Avant,35 TDI 163ch S line S tronic 7 9cv,Diesel M /,13 831 km,2021 /,Automatique,0,0,1,1,1,1,1,22 999 €
PEUGEOT,308,1.2 PureTech 130ch S&S GT Line,Essence /,81 662 km,2017 /,Manuelle,1,1,1,1,1,0,1,22 999 €
PEUGEOT,3008,1.2 Puretech Style II S&S,Essence /,96 494 km,2016 /,Manuelle,1,0,1,1,1,0,0,22 999 €
DS,Ds 3 Crossback,PureTech 130ch Faubourg Automatique 135g,Essence /,14 500 km,2023 /,Automatique,1,0,1,1,1,1,1,22 999 €
PEUGEOT,5008,1.2 PureTech 130ch S&S GT EAT8,Essence /,14 000 km,2023 /,Automatique,0,1,1,1,1,1,1,22 999 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play x-shift 5p MY21,Essence /,23 341 km,2021 /,Automatique,1,0,0,1,0,1,0,22 999 €
CITROEN,C4 Picasso,THP 165ch Intensive S&S EAT6,Essence /,88 172 km,2015 /,Automatique,1,0,1,1,1,0,0,22 999 €
MERCEDES,Classe B,250 e 160+102ch AMG Line Edition 8G-DCT,Hybride R /,46 434 km,2020 /,Automatique,0,0,1,1,1,1,1,22 999 €
TOYOTA,Yaris,116h Design 5p,Hybride /,28 270 km,2020 /,Automatique,1,1,1,1,1,1,0,22 999 €
OPEL,Crossland X,1.2 Turbo 110ch Innovation Euro 6d-T,Essence /,16 679 km,2018 /,Manuelle,1,0,1,1,1,0,1,22 999 €
FORD,Puma,1.0 EcoBoost 125ch mHEV Titanium X 6cv,Essence M /,30 676 km,2021 /,Manuelle,1,0,1,1,1,0,1,22 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,15 945 km,2022 /,Manuelle,1,1,1,1,0,0,1,22 999 €
PEUGEOT,3008,1.2 Puretech Allure S&S,Essence /,127 900 km,2016 /,Manuelle,1,0,1,1,1,0,0,22 999 €
DACIA,Spring,Expression,Electrique /,13 786 km,2022 /,Automatique,1,0,0,1,0,1,1,22 999 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,55 834 km,2020 /,Manuelle,1,1,1,1,1,0,1,22 999 €
CITROEN,C5 Aircross,PureTech 130ch S&S Feel,Essence /,47 212 km,2020 /,Manuelle,1,0,1,1,1,0,1,22 999 €
CITROEN,C4 Cactus,PureTech 110ch S&S Shine E6.d-TEMP,Essence /,76 725 km,2018 /,Manuelle,1,0,1,1,1,1,1,22 999 €
DACIA,Spring,Business 2021 - Achat Intégral,Electrique /,19 444 km,2021 /,Automatique,1,0,0,1,0,0,1,12 999 €
DS,Ds 9,Hybrid E-Tense 4x4 360ch Rivoli+,Hybride /,14 000 km,2022 /,Automatique,0,0,1,0,1,1,1,12 999 €
RENAULT,Zoe,Life charge normale R110 4cv,Electrique /,15 152 km,2020 /,Automatique,1,1,1,1,0,0,0,12 999 €
SUZUKI,Sx4 S-Cross,1.4 Boosterjet Hybrid 129ch Privilège Auto Euro6d-T,Essence M /,26 889 km,2021 /,Automatique,1,1,1,1,1,1,0,12 999 €
LAND-ROVER,Defender,110 3.0 D250 Hard Top S,Diesel M /,22 775 km,2023 /,Automatique,0,1,1,0,1,0,0,12 999 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,14 528 km,2023 /,Manuelle,0,1,1,1,1,1,1,12 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,12 500 km,2022 /,Manuelle,1,0,1,1,0,0,1,12 999 €
RENAULT,Captur,0.9 TCe 90ch Stop&Start energy Intens Euro6 114g 2016,Essence /,66 213 km,2016 /,Manuelle,1,0,1,1,1,0,0,12 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,35 175 km,2022 /,Manuelle,0,1,1,1,1,1,1,12 999 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,3 226 km,2023 /,Manuelle,1,1,1,1,0,0,1,12 999 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,89 854 km,2020 /,Manuelle,0,0,1,1,0,1,1,12 999 €
FORD,Kuga,1.5 EcoBoost 120ch Titanium,Essence /,52 568 km,2020 /,Manuelle,0,1,1,1,1,1,1,12 999 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c Crossway S&S,Essence /,59 241 km,2018 /,Manuelle,0,1,1,0,1,1,1,12 999 €
LEXUS,Ux,250h 2WD Luxe Plus MY22,Hybride /,15 025 km,2022 /,Automatique,0,0,1,1,1,1,1,12 999 €
PEUGEOT,308,1.2 PureTech 110ch S&S Style,Essence /,30 920 km,2021 /,Manuelle,1,0,1,1,1,1,1,12 999 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,30 884 km,2021 /,Manuelle,1,1,1,1,1,0,1,12 999 €
NISSAN,Juke,1.0 DIG-T 114ch Kiiro DCT,Essence /,23 263 km,2022 /,Automatique,0,1,1,1,1,1,1,12 999 €
RENAULT,Megane Estate,1.5 Blue dCi 115ch Business -21N,Diesel /,28 400 km,2022 /,Manuelle,1,1,1,1,1,0,1,12 999 €
JAGUAR,Xf,V6 3.0 D 300ch Prestige BVA,Diesel /,31 010 km,2018 /,Automatique,1,0,1,1,1,1,1,12 999 €
MERCEDES,Classe C,180 d Sportline 7G-Tronic Plus,Diesel /,41 365 km,2018 /,Automatique,1,1,1,1,1,0,1,12 999 €
NISSAN,Qashqai,1.3 DIG-T 160ch Tekna+ DCT 2019,Essence /,43 968 km,2019 /,Automatique,0,0,1,1,1,1,1,12 999 €
DACIA,Jogger,1.0 ECO-G 100ch Extreme+ 5 places,Gpl /,14 915 km,2023 /,Manuelle,0,1,1,1,1,1,1,12 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,9 692 km,2021 /,Manuelle,1,1,1,1,0,0,1,12 999 €
RENAULT,Clio Estate,1.5 dCi 90ch energy Business EDC,Diesel /,43 595 km,2018 /,Automatique,1,0,1,1,0,0,0,12 999 €
RENAULT,Clio,1.2 16v 75ch Life 5p,Essence /,62 964 km,2018 /,Manuelle,1,0,1,0,0,0,0,12 999 €
MERCEDES,Eqv,300 204ch Extra-Long Avantgarde,Electrique /,20 131 km,2021 /,Automatique,1,1,1,1,0,1,0,12 999 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,29 180 km,2019 /,Manuelle,1,0,1,1,1,0,1,12 999 €
VOLKSWAGEN,Taigo,1.5 TSI 150ch R-Line DSG7,Essence /,5 000 km,2024 /,Automatique,0,1,1,1,1,1,1,12 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business,Essence /,13 918 km,2021 /,Manuelle,1,0,1,1,0,0,1,12 999 €
BMW,X1,sDrive16dA 116ch Business Design DKG7,Diesel /,161 375 km,2020 /,Automatique,0,1,1,1,1,1,1,12 999 €
RENAULT,Megane,1.5 Blue dCi 115ch Intens -21N,Diesel /,62 356 km,2021 /,Manuelle,0,1,1,1,1,1,1,17 999 €
PEUGEOT,308,1.2 PureTech 130ch S&S GT EAT8,Essence /,32 953 km,2021 /,Automatique,1,1,0,1,1,1,1,17 999 €
RENAULT,Grand Scenic,1.3 TCe 140ch FAP Intens - 21,Essence /,39 049 km,2021 /,Manuelle,0,1,1,1,1,1,1,17 999 €
BMW,Serie 4 Gran Coupe,420dA 190ch Lounge,Diesel /,63 313 km,2017 /,Automatique,0,1,1,1,1,0,1,17 999 €
PEUGEOT,5008,1.6 BlueHDi 120ch Allure S&S,Diesel /,127 084 km,2017 /,Manuelle,1,0,1,1,1,0,1,17 999 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,2 258 km,2023 /,Manuelle,0,1,1,1,1,1,1,17 999 €
CITROEN,C3,PureTech 82ch Feel,Essence /,49 547 km,2018 /,Manuelle,1,0,1,0,0,0,0,17 999 €
DACIA,Logan,0.9 TCe 90ch Lauréate Euro6c,Essence /,72 329 km,2018 /,Manuelle,1,0,0,1,0,0,0,17 999 €
